exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,Header Explanations:,https://docs.google.com/document/d/1W-NAkej9EjnrHQ8eWbuQmRMpPWRRxE5yiBXP4A7atO4/edit?usp=sharing
1000186,WIC_1.05.01.02_1304_326-328,WIC,Waartwijk,Stoffel Buttel,HdH,1723,1723-03-28,n,Amsterdam,NA,Texel,Netherlands,53.053921,4.79605,HdH,1725,1725-07-25,NA,Angola,NA,Luanda,Angola,NA,NA,320,ps.,NA,Simpson Eelbove,NA,NA,perpetuanen,groene & blauwe,Green and Blue,NA,NA,NA,NA,NA,NA,NA,NA,"21252,11,8","21252,11,8",guilders,1440,0,0,guilders,NA,4.5,0,0,guilders,NA,Price per piece,HdH 21250,NA
1000178,WIC_1.05.01.02_1304_326-328,WIC,Waartwijk,Stoffel Buttel,HdH,1723,1723-03-28,n,Amsterdam,NA,Texel,Netherlands,53.053921,4.79605,HdH,1725,1725-07-25,NA,Angola,NA,Luanda,Angola,NA,NA,44,schock,NA,Egbert Buys,NA,NA,platillies,Plattiljes,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21252,11,8","21252,11,8",guilders,528,0,0,guilders,NA,12,0,0,guilders,NA,Price per schock,HdH 21250,NA
1000183,WIC_1.05.01.02_1304_326-328,WIC,Waartwijk,Stoffel Buttel,HdH,1723,1723-03-28,n,Amsterdam,NA,Texel,Netherlands,53.053921,4.79605,HdH,1725,1725-07-25,NA,Angola,NA,Luanda,Angola,NA,NA,150,ps.,NA,H. Engen,NA,NA,taffachelas,Tafelschellen,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21252,11,8","21252,11,8",guilders,72,13,0,guilders,NA,0,9.5,0,guilders,NA,Price per piece,HdH 21250,NA
1000185,WIC_1.05.01.02_1304_326-328,WIC,Waartwijk,Stoffel Buttel,HdH,1723,1723-03-28,n,Amsterdam,NA,Texel,Netherlands,53.053921,4.79605,HdH,1725,1725-07-25,NA,Angola,NA,Luanda,Angola,NA,NA,50,ps.,NA,Bherms van Gent,NA,NA,tappseels,Tapsels of Bherms van Gent,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21252,11,8","21252,11,8",guilders,300,0,0,guilders,NA,6,0,0,guilders,Tapsels of Bherms van Gent [unclear if Bherms belongs to Tapsels or to Gent?],Price per piece,HdH 21250,NA
2001541,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,aichuabannys,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,343,16,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001542,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,300,ps.,NA,NA,NA,NA,allibannes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1951,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001572,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,80,ps.,NA,NA,NA,NA,baftas,zwart breed Surats,black,NA,NA,NA,NA,Surat,NA,wide,NA,"309330,1","309330,1",Indian Guilders,326,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001570,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,baftas,wit breed Surats,white,NA,NA,NA,NA,Surat,NA,wide,NA,"309330,1","309330,1",Indian Guilders,1039,16,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001571,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,baftas,wit smal Surats,white,NA,NA,NA,NA,Surat,NA,narrow,NA,"309330,1","309330,1",Indian Guilders,814,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001517,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,baftas,gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,1821,0,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001518,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,baftas,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,994,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001569,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,beraupaats,blauw Surats,blue,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,580,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001568,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,beraupaats,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,2153,18,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001513,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,allegias Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,allegias,NA,"309330,1","309330,1",Indian Guilders,1133,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001514,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,callawapores Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,callawapores,NA,"309330,1","309330,1",Indian Guilders,1283,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001543,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,80,ps.,NA,NA,NA,NA,bethilles,cangan Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,cangan,NA,"309330,1","309330,1",Indian Guilders,827,5,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001512,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,madrapaks Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,madrapaks,NA,"309330,1","309330,1",Indian Guilders,2334,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001510,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,bethilles,otisaals Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,otisaals,NA,"309330,1","309330,1",Indian Guilders,1721,8,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001515,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bethilles,sesterganty Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,sesterganty,NA,"309330,1","309330,1",Indian Guilders,1396,1,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001511,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,bethilles,tarnatannes Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,tarnatannes,NA,"309330,1","309330,1",Indian Guilders,1704,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001509,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,bethilles,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,4948,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001567,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,bherms,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,422,10,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001566,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,brawles,Lambi Surats,NA,NA,NA,NA,NA,Surat,NA,Lambi,NA,"309330,1","309330,1",Indian Guilders,1026,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001565,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,brawles,Surats,NA,NA,NA,NA,cotton,Surat,NA,sjadderboraal,NA,"309330,1","309330,1",Indian Guilders,668,7,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001544,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1030,ps.,NA,NA,NA,NA,caffa,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,12351,7,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001574,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,450,ps.,NA,NA,NA,NA,chintz,chiaboutria Surats,NA,NA,NA,NA,cotton,Surat,NA,chiaboutria,NA,"309330,1","309330,1",Indian Guilders,1426,4,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001545,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,chintz,Bengaals,NA,NA,NA,NA,cotton,Pattena (Bengal),NA,NA,NA,"309330,1","309330,1",Indian Guilders,385,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001519,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,chintz,geschilderd Kust,NA,NA,NA,painted,silk,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,1263,0,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001573,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,2400,ps.,NA,NA,NA,NA,corroots,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,2054,16,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001548,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,dasje,Bengaals,NA,NA,NA,NA,silk,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,950,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001516,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,dasje,Kust,NA,NA,NA,NA,silk,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,913,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001546,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,deriabads,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,chiauters,NA,"309330,1","309330,1",Indian Guilders,437,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001547,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,292,ps.,NA,NA,NA,NA,douriasten,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,4732,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001521,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,dungarees,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"309330,1","309330,1",Indian Guilders,441,17,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001520,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,800,ps.,NA,NA,NA,NA,dungarees,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,2169,8,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001562,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1669.25,lb.,NA,NA,NA,NA,florette garen,Bengaals,NA,NA,NA,NA,silk (floret),Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,5205,4,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001551,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,2500,ps.,NA,NA,NA,NA,gerras,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,8184,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001550,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,ginghams,taffachelas Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,taffachelas,NA,"309330,1","309330,1",Indian Guilders,489,0,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001522,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,440,ps.,NA,NA,NA,NA,guinea-stuffs,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"309330,1","309330,1",Indian Guilders,4470,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001524,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,60,ps.,NA,NA,NA,NA,guinea-stuffs,fijn gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),fine,NA,NA,"309330,1","309330,1",Indian Guilders,1456,17,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001523,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,190,ps.,NA,NA,NA,NA,guinea-stuffs,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"309330,1","309330,1",Indian Guilders,20299,11,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001552,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1040,ps.,NA,NA,NA,NA,guinea-stuffs,gebleekt Bengaals,NA,white,NA,bleached,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,8822,4,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001525,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,280,ps.,NA,NA,NA,NA,guinea-stuffs,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,4024,12,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001553,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,180,ps.,NA,NA,NA,NA,hammans,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1614,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001579,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,205,ps.,NA,NA,NA,NA,handrottingen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,"309330,1","309330,1",Indian Guilders,40,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001554,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,780,ps.,NA,NA,NA,NA,mallemolens,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,11342,15,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001532,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,muris,gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,805,4,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001533,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,negro kleden,Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,368,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001575,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,560,ps.,NA,NA,NA,NA,nickanees,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1528,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001534,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,pattamaraphoe,Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,535,8,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
